replicate,T_K,T_C,ErrEqAb,overlap,jaccard,shannon_mi,shannon_lv,bray_curtis,ErrTraj,t_eq,t_eq_mi,stab_mi,stab_glv,abs_stab_err,react_mi,react_glv,abs_react_err,tau_C,tau_R,epsilon,log10_eps_t_eq,hessian_norm,non_normality
1,309.15,36.0,7.179988785756498e-09,3,1.0,0.5422249849025239,0.5422249831894299,5.4054453150750035e-09,-0.030776279437434616,618.0904522613066,211.05527638190958,(-0.06647698404289777+0j),(-0.05505392637742957+0j),0.011423057665468202,25.615607342396906,0.058516363630822146,25.557090978766084,0.09103353153630003,0.08265432919635103,1.1013764484137742,-2.2824604285991468,1.459272103800453e-06,10326.51771526004
1,311.15,38.0,,0,0.0,1.0560873885303092e-15,8.59455561812364e-13,0.9999999999999989,0.8003314168322019,90.45226130653268,65.32663316582915,(-0.16300235522236228+0j),(0.18275557682839164+0j),0.3457579320507539,248.6268592310755,0.18275557682839164,248.44410365424713,0.02398821549925005,0.022105800958564882,1.0851547765318963,-1.779598589510019,3.1831249989945453e-06,841020.6235092485
1,313.15,40.0,-1.3527529203725122e-10,2,1.0,0.6315100075300866,0.6315100066627068,7.135041446225213e-10,-0.012735877194671537,331.65829145728645,331.65829145728645,(-0.023643596223750344+0j),(-0.07469037677644949+0j),0.05104678055269915,169.37029172742604,-0.06598676449599045,169.43627849192202,0.015170117209859236,0.022500553187378043,0.6742108553299524,-2.691895118405019,2.740657015918286e-07,532322.9096379095
2,283.15,10.0,0.6559232561253586,4,1.0,0.7359762572581102,0.7385487165034695,0.0011237469999901624,0.7909861364369726,1000.0,1000.0,(-0.007008411838166043+0j),(-1.966122631279986e-10+0j),0.00700841164155378,7.100241347315374,0.010845374927359899,7.089395972388014,0.35216324319266634,0.3427583268632731,1.0274389142211704,-2.988243989408382,1.5677263016962007e-07,946.4016916631643
2,285.15,12.0,0.0003137567906312686,4,1.0,1.2083686883091935,1.2085865567115177,0.00021130637382175553,0.34255491969095636,1000.0,1000.0,(-0.012102530395808497+0j),(-0.0078080628402370945+0j),0.004294467555571403,2.515091960826315,-0.0016824590995511387,2.516774419925866,1.4599143754845278,0.4471339999032466,3.265048902119795,-2.486110309714563,1.818849687384059e-07,138.63634006034735
2,287.15,14.0,0.2893546947231232,4,1.0,0.6469897481607502,0.6469968660333366,6.529711004540124e-07,0.7550792473421125,1000.0,914.5728643216081,(-0.010682015996097895+0j),(-1.6128190056954449e-07+0j),0.010681854714197326,9.081468757081009,0.025948556623061333,9.055520200457947,0.3842452394059364,0.307212763960853,1.2507463376583512,-2.8640490716865994,2.209236049019348e-07,1332.6215477918386
2,289.15,16.0,0.07427683032916371,9,1.0,1.5066527946585009,1.5104530877134457,0.00316460793503445,0.1567662776620508,1000.0,1000.0,(-0.002227423343549897+0j),(-9.177013528516837e-11+0j),0.0022274232517797616,3.4031436220279616,0.036387498539284864,3.3667561234886767,1.4306603263265039,0.39488090912983603,3.623017201513041,-2.44092960399901,2.6870249317607126e-07,311.08330843752657
2,291.15,18.0,0.013741059320541676,3,1.0,0.7817835876995859,0.7849503857912782,0.000995234203029219,0.12984537111521072,1000.0,1000.0,(-0.004323955438613906+0j),(-0.0030083059957796247+0j),0.0013156494428342809,8.28342664935222,0.014917354091326076,8.268509295260895,0.23801686974172043,0.21636386694930418,1.1000767970073753,-2.958576995430572,2.746141319872527e-07,1249.489229297869
2,293.15,20.0,-0.018442520459241298,4,1.0,0.7712403421894467,0.7707293185578556,0.000448777098205375,-0.034713071427650614,1000.0,1000.0,(-0.0027362999987391237+0j),(-0.00189993521598668+0j),0.0008363647827524436,13.631810644337678,0.05230458060633884,13.579506063731339,0.21396273633017585,0.20567868750759674,1.0402766515236204,-2.982851148919901,3.656556025327224e-07,2929.9688538497244
2,295.15,22.0,1.3977857420173198e-06,3,1.0,0.7697341760805716,0.7697344758314784,2.5109348968161245e-07,0.685076274739357,924.6231155778895,537.6884422110553,(-0.021703143123982426+0j),(-0.01466174938200332+0j),0.007041393741979107,10.844770917778314,0.0618356448781294,10.782935272900184,0.24280899486873622,0.22338734575165353,1.0869415814567864,-2.694324498065689,7.063477123088362e-07,1859.8932934327675
2,297.15,24.0,6.901516395405782e-13,3,1.0,1.0387587328902637,1.0387587327596988,3.0635819044748375e-12,0.2212893006766961,376.8844221105528,366.8341708542714,(-0.02718443159639755+0j),(-0.05234496248737326+0j),0.02516053089097571,7.1082382493290135,-0.04437602867339224,7.152614278002406,0.27091048423646247,0.24439418255116485,1.108498088655389,-2.519734835098432,8.659477103664422e-07,823.2503217567422
2,299.15,26.0,0.2054243706409682,3,1.0,0.5673202907270148,0.5673442716135157,1.3780612194062675e-06,0.5317047117787268,1000.0,1000.0,(-0.007706870356314007+0j),(-1.3014739058431286e-07+0j),0.007706740208923423,28.998591655449665,0.004623527925185449,28.99396812752448,0.1030620116482253,0.1333539144553693,0.7728457921099718,-3.1119071533220004,6.870955468513831e-07,12484.273565408543
2,301.15,28.0,-1.3271711960779984e-08,4,1.0,0.6532331183926301,0.6532330497359834,5.41289160483541e-08,-0.03177169976865168,653.2663316582915,552.7638190954774,(-0.06087402326918249+0j),(-0.03692209510622961+0j),0.023951928162952878,26.089294771343702,0.11511593102853042,25.974178840315172,0.13320998861414848,0.1258946523182967,1.0581068072483062,-2.7180101003524197,1.18820816300647e-06,10104.24162972944
2,303.15,30.0,-1.9305987373784625e-08,3,1.0,0.8109449632914031,0.8109449599432684,4.948209308180945e-09,0.9371863462420823,487.4371859296483,396.9849246231156,(-0.023316610018950523+0j),(-0.03591225728482048+0j),0.01259564726586996,17.691535564785347,0.021850037157902846,17.669685527627443,0.18860624315783195,0.1648529706554682,1.1440876218846339,-2.5403147279728993,2.3089850827840714e-06,6005.765240035102
2,305.15,32.0,-1.1643525103069831e-07,3,1.0,0.75959008197186,0.7595899965864908,5.219696977561825e-08,0.15780573523801872,407.035175879397,311.55778894472365,(-0.03520679802038992+0j),(-0.03597510340096877+0j),0.0007683053805788501,43.740942771058954,0.04059980596053933,43.700342965098415,0.09278150302333278,0.08326609922478798,1.114277045365806,-2.446545429149641,8.81277852516732e-07,30215.514597089463
2,307.15,34.0,0.5056278921893631,1,0.5,0.20058419796188298,6.037435267465848e-11,0.9064553671935573,-3.6125595474996914,206.03015075376885,95.47738693467338,(-0.12114510768821218+0j),(0.04069464300368743+0j),0.1618397506918996,160.9106902800844,0.09193495014125938,160.81875532994314,0.033900531595775434,0.032406030134897575,1.0461180050335277,-1.9603198476177202,4.14826513466272e-06,346987.25979329826
2,309.15,36.0,-2.9108622307913217e-12,3,1.0,0.6824534296094893,0.6824534253979225,5.050506729336618e-09,-0.007702909493277455,432.16080402010056,261.3065326633166,(-0.035683263504100865+0j),(-0.045886383199556166+0j),0.010203119695455301,22.495671122857605,0.00757716542398482,22.48809395743362,0.10059614604104604,0.09144944126827702,1.100019252670294,-2.375749980925686,1.6558692936134255e-06,10010.847031862997
